"","name","y_rmse","mean1","mean2","var1","var2"
"974","y1",1.00239450453255,0,0.01,1,53.2808988764045
"975","y2",7.3778466038665,0,0.01,1,53.2808988764045
"976","rmse",1.38736899561446,0,50,1,53.2808988764045
"977","unif",25.2684518523587,0,50,1,53.2808988764045
"978","var",14.3799496010952,0,50,1,53.2808988764045
"979","y1",1.00485657247403,0,50,1,53.2808988764045
"980","y2",50.5355583677578,0,50,1,53.2808988764045
"981","rmse",1.24095811665399,0,0.01,1,54.3932584269663
"982","unif",3.73231919533617,0,0.01,1,54.3932584269663
"983","var",2.19627737785308,0,0.01,1,54.3932584269663
"984","y1",0.998491828812426,0,0.01,1,54.3932584269663
"985","y2",7.40284434028452,0,0.01,1,54.3932584269663
"986","rmse",1.40242519645375,0,50,1,54.3932584269663
"987","unif",25.2867974261093,0,50,1,54.3932584269663
"988","var",14.063874216156,0,50,1,54.3932584269663
"989","y1",1.00822473770188,0,50,1,54.3932584269663
"990","y2",50.5571027399692,0,50,1,54.3932584269663
"991","rmse",1.24891323271495,0,0.01,1,55.5056179775281
"992","unif",3.74135095907135,0,0.01,1,55.5056179775281
"993","var",2.21181937146604,0,0.01,1,55.5056179775281
"994","y1",0.989809252650563,0,0.01,1,55.5056179775281
"995","y2",7.39379187251521,0,0.01,1,55.5056179775281
"996","rmse",1.39752917599461,0,50,1,55.5056179775281
"997","unif",25.2775079609106,0,50,1,55.5056179775281
"998","var",14.2369778461089,0,50,1,55.5056179775281
"999","y1",1.00326427319133,0,50,1,55.5056179775281
"1000","y2",50.5359274503453,0,50,1,55.5056179775281
"1001","rmse",1.24524289258668,0,0.01,1,56.6179775280899
"1002","unif",3.74620519074747,0,0.01,1,56.6179775280899
"1003","var",2.22274107472947,0,0.01,1,56.6179775280899
"1004","y1",0.996278469976333,0,0.01,1,56.6179775280899
"1005","y2",7.42096690915584,0,0.01,1,56.6179775280899
"1006","rmse",1.38336528002579,0,50,1,56.6179775280899
"1007","unif",25.3526282017389,0,50,1,56.6179775280899
"1008","var",14.2105168916509,0,50,1,56.6179775280899
"1009","y1",1.00283602926917,0,50,1,56.6179775280899
"1010","y2",50.7059175155574,0,50,1,56.6179775280899
"1011","rmse",1.25696133307359,0,0.01,1,57.7303370786517
"1012","unif",3.87666646594447,0,0.01,1,57.7303370786517
"1013","var",2.21353254054501,0,0.01,1,57.7303370786517
"1014","y1",0.99891528260415,0,0.01,1,57.7303370786517
"1015","y2",7.67763114092114,0,0.01,1,57.7303370786517
"1016","rmse",1.38676136024201,0,50,1,57.7303370786517
"1017","unif",25.2662243840299,0,50,1,57.7303370786517
"1018","var",13.7799560819263,0,50,1,57.7303370786517
"1019","y1",0.997596538200418,0,50,1,57.7303370786517
"1020","y2",50.517883562359,0,50,1,57.7303370786517
"1021","rmse",1.24963958803102,0,0.01,1,58.8426966292135
"1022","unif",3.84351767674027,0,0.01,1,58.8426966292135
"1023","var",2.18574191735202,0,0.01,1,58.8426966292135
"1024","y1",1.00207363919903,0,0.01,1,58.8426966292135
"1025","y2",7.62610858769492,0,0.01,1,58.8426966292135
"1026","rmse",1.38196307193017,0,50,1,58.8426966292135
"1027","unif",25.2345072913282,0,50,1,58.8426966292135
"1028","var",14.0568494072185,0,50,1,58.8426966292135
"1029","y1",1.00121218273042,0,50,1,58.8426966292135
"1030","y2",50.4683233357414,0,50,1,58.8426966292135
"1031","rmse",1.24953931063871,0,0.01,1,59.9550561797753
"1032","unif",3.88485811242491,0,0.01,1,59.9550561797753
"1033","var",2.21667296104753,0,0.01,1,59.9550561797753
"1034","y1",1.00235896793298,0,0.01,1,59.9550561797753
"1035","y2",7.71272194577657,0,0.01,1,59.9550561797753
"1036","rmse",1.388164814854,0,50,1,59.9550561797753
"1037","unif",25.3941405808654,0,50,1,59.9550561797753
"1038","var",13.6518075506886,0,50,1,59.9550561797753
"1039","y1",0.999560768170255,0,50,1,59.9550561797753
"1040","y2",50.7757559780488,0,50,1,59.9550561797753
"1041","rmse",1.26670952400807,0,0.01,1,61.0674157303371
"1042","unif",3.95169445088904,0,0.01,1,61.0674157303371
"1043","var",2.23315164926997,0,0.01,1,61.0674157303371
"1044","y1",1.00800625568458,0,0.01,1,61.0674157303371
"1045","y2",7.8329203746622,0,0.01,1,61.0674157303371
"1046","rmse",1.38169076878839,0,50,1,61.0674157303371
"1047","unif",25.329285310172,0,50,1,61.0674157303371
"1048","var",13.4604009113519,0,50,1,61.0674157303371
"1049","y1",0.994047517832314,0,50,1,61.0674157303371
"1050","y2",50.6445485700828,0,50,1,61.0674157303371
"1051","rmse",1.25478752967734,0,0.01,1,62.1797752808989
"1052","unif",3.9632598308958,0,0.01,1,62.1797752808989
"1053","var",2.21732773919893,0,0.01,1,62.1797752808989
"1054","y1",1.00364048714238,0,0.01,1,62.1797752808989
"1055","y2",7.86913213226759,0,0.01,1,62.1797752808989
"1056","rmse",1.39828148843573,0,50,1,62.1797752808989
"1057","unif",25.3794429823665,0,50,1,62.1797752808989
"1058","var",13.311303901041,0,50,1,62.1797752808989
"1059","y1",1.00117004755362,0,50,1,62.1797752808989
"1060","y2",50.7348127146237,0,50,1,62.1797752808989
"1061","rmse",1.2661591928049,0,0.01,1,63.2921348314607
"1062","unif",4.01776236561711,0,0.01,1,63.2921348314607
"1063","var",2.20699533498743,0,0.01,1,63.2921348314607
"1064","y1",1.00511352698745,0,0.01,1,63.2921348314607
"1065","y2",7.96608557815688,0,0.01,1,63.2921348314607
"1066","rmse",1.37404949477954,0,50,1,63.2921348314607
"1067","unif",25.3330542329973,0,50,1,63.2921348314607
"1068","var",13.4519401763511,0,50,1,63.2921348314607
"1069","y1",0.991713812687025,0,50,1,63.2921348314607
"1070","y2",50.6585880205483,0,50,1,63.2921348314607
"1071","rmse",1.26379878751201,0,0.01,1,64.4044943820225
"1072","unif",4.08057202387201,0,0.01,1,64.4044943820225
"1073","var",2.22245550921829,0,0.01,1,64.4044943820225
"1074","y1",1.00724652806575,0,0.01,1,64.4044943820225
"1075","y2",8.10380881645816,0,0.01,1,64.4044943820225
"1076","rmse",1.38023526787503,0,50,1,64.4044943820225
"1077","unif",25.382651187152,0,50,1,64.4044943820225
"1078","var",13.2635515490532,0,50,1,64.4044943820225
"1079","y1",0.991819488380816,0,50,1,64.4044943820225
"1080","y2",50.7491461121183,0,50,1,64.4044943820225
"1081","rmse",1.25476226350814,0,0.01,1,65.5168539325843
"1082","unif",4.0873706941365,0,0.01,1,65.5168539325843
"1083","var",2.21659962452713,0,0.01,1,65.5168539325843
"1084","y1",0.996064506734441,0,0.01,1,65.5168539325843
"1085","y2",8.11361207661749,0,0.01,1,65.5168539325843
"1086","rmse",1.38208936331546,0,50,1,65.5168539325843
"1087","unif",25.3029869553358,0,50,1,65.5168539325843
"1088","var",12.9428802424761,0,50,1,65.5168539325843
"1089","y1",0.997591590614123,0,50,1,65.5168539325843
"1090","y2",50.5982166704951,0,50,1,65.5168539325843
"1091","rmse",1.26108504464861,0,0.01,1,66.6292134831461
"1092","unif",4.08028645259507,0,0.01,1,66.6292134831461
"1093","var",2.23204455421538,0,0.01,1,66.6292134831461
"1094","y1",1.00568100150384,0,0.01,1,66.6292134831461
"1095","y2",8.10498483430329,0,0.01,1,66.6292134831461
"1096","rmse",1.37786623676944,0,50,1,66.6292134831461
"1097","unif",25.3358844466224,0,50,1,66.6292134831461
"1098","var",12.9952552708244,0,50,1,66.6292134831461
"1099","y1",0.994589766796002,0,50,1,66.6292134831461
"1100","y2",50.6643352698361,0,50,1,66.6292134831461
"1101","rmse",1.26111168483409,0,0.01,1,67.7415730337079
"1102","unif",4.15516583326757,0,0.01,1,67.7415730337079
"1103","var",2.22899745757403,0,0.01,1,67.7415730337079
"1104","y1",0.994976945573507,0,0.01,1,67.7415730337079
"1105","y2",8.24170103474062,0,0.01,1,67.7415730337079
"1106","rmse",1.3803777062441,0,50,1,67.7415730337079
"1107","unif",25.3655082469467,0,50,1,67.7415730337079
"1108","var",13.0734695938423,0,50,1,67.7415730337079
"1109","y1",0.995125773687042,0,50,1,67.7415730337079
"1110","y2",50.7210578236456,0,50,1,67.7415730337079
"1111","rmse",1.25519157162164,0,0.01,1,68.8539325842697
"1112","unif",4.14708440232218,0,0.01,1,68.8539325842697
"1113","var",2.22852902547509,0,0.01,1,68.8539325842697
"1114","y1",0.990286292326337,0,0.01,1,68.8539325842697
"1115","y2",8.22660894390228,0,0.01,1,68.8539325842697
"1116","rmse",1.3682098135141,0,50,1,68.8539325842697
"1117","unif",25.4022335609907,0,50,1,68.8539325842697
"1118","var",12.945327217145,0,50,1,68.8539325842697
"1119","y1",0.984033121459421,0,50,1,68.8539325842697
"1120","y2",50.7905688878001,0,50,1,68.8539325842697
"1121","rmse",1.26865621229265,0,0.01,1,69.9662921348315
"1122","unif",4.2056848349136,0,0.01,1,69.9662921348315
"1123","var",2.25043077008866,0,0.01,1,69.9662921348315
"1124","y1",1.00427478798899,0,0.01,1,69.9662921348315
"1125","y2",8.34980837913083,0,0.01,1,69.9662921348315
"1126","rmse",1.40713599757989,0,50,1,69.9662921348315
"1127","unif",25.3337050102335,0,50,1,69.9662921348315
"1128","var",12.745519704425,0,50,1,69.9662921348315
"1129","y1",1.01564074205517,0,50,1,69.9662921348315
"1130","y2",50.658623049978,0,50,1,69.9662921348315
"1131","rmse",1.26072707538738,0,0.01,1,71.0786516853933
"1132","unif",4.2515378637068,0,0.01,1,71.0786516853933
"1133","var",2.22635316017047,0,0.01,1,71.0786516853933
"1134","y1",0.998434063731166,0,0.01,1,71.0786516853933
"1135","y2",8.44745122547099,0,0.01,1,71.0786516853933
"1136","rmse",1.39913818819049,0,50,1,71.0786516853933
"1137","unif",25.3947119798041,0,50,1,71.0786516853933
"1138","var",12.6207006831545,0,50,1,71.0786516853933
"1139","y1",1.00020649199465,0,50,1,71.0786516853933
"1140","y2",50.7622482796372,0,50,1,71.0786516853933
"1141","rmse",1.26607509675344,0,0.01,1,72.1910112359551
"1142","unif",4.28796901668674,0,0.01,1,72.1910112359551
"1143","var",2.2490706712516,0,0.01,1,72.1910112359551
"1144","y1",0.996169533012815,0,0.01,1,72.1910112359551
"1145","y2",8.51012094233716,0,0.01,1,72.1910112359551
"1146","rmse",1.38656014912724,0,50,1,72.1910112359551
"1147","unif",25.2933486242755,0,50,1,72.1910112359551
"1148","var",12.5866751692237,0,50,1,72.1910112359551
"1149","y1",0.994822042578622,0,50,1,72.1910112359551
"1150","y2",50.5670657323845,0,50,1,72.1910112359551
"1151","rmse",1.27144980206537,0,0.01,1,73.3033707865169
"1152","unif",4.35089723834774,0,0.01,1,73.3033707865169
"1153","var",2.22891087579183,0,0.01,1,73.3033707865169
"1154","y1",1.00454915657481,0,0.01,1,73.3033707865169
"1155","y2",8.64568978441838,0,0.01,1,73.3033707865169
"1156","rmse",1.39491637836517,0,50,1,73.3033707865169
"1157","unif",25.3345605471538,0,50,1,73.3033707865169
"1158","var",12.3419334584209,0,50,1,73.3033707865169
"1159","y1",1.00899490276461,0,50,1,73.3033707865169
"1160","y2",50.6650589091253,0,50,1,73.3033707865169
"1161","rmse",1.25914604840366,0,0.01,1,74.4157303370787
"1162","unif",4.34999201978874,0,0.01,1,74.4157303370787
"1163","var",2.21665785752245,0,0.01,1,74.4157303370787
"1164","y1",0.993819633548263,0,0.01,1,74.4157303370787
"1165","y2",8.6452702828552,0,0.01,1,74.4157303370787
"1166","rmse",1.40495727553785,0,50,1,74.4157303370787
"1167","unif",25.4440914959987,0,50,1,74.4157303370787
"1168","var",12.4335226185348,0,50,1,74.4157303370787
"1169","y1",1.00723253759042,0,50,1,74.4157303370787
"1170","y2",50.8663923784054,0,50,1,74.4157303370787
"1171","rmse",1.28078183615207,0,0.01,1,75.5280898876404
"1172","unif",4.38829932503214,0,0.01,1,75.5280898876404
"1173","var",2.24101506126481,0,0.01,1,75.5280898876404
"1174","y1",1.00441421233437,0,0.01,1,75.5280898876404
"1175","y2",8.70750593960172,0,0.01,1,75.5280898876404
"1176","rmse",1.38087582873895,0,50,1,75.5280898876404
"1177","unif",25.3649122071731,0,50,1,75.5280898876404
"1178","var",12.1181765010779,0,50,1,75.5280898876404
"1179","y1",0.999522389900608,0,50,1,75.5280898876404
"1180","y2",50.7276754787758,0,50,1,75.5280898876404
"1181","rmse",1.25457264042241,0,0.01,1,76.6404494382023
"1182","unif",4.40217796463527,0,0.01,1,76.6404494382023
"1183","var",2.18998925044545,0,0.01,1,76.6404494382023
"1184","y1",0.993479161835888,0,0.01,1,76.6404494382023
"1185","y2",8.75959680649496,0,0.01,1,76.6404494382023
"1186","rmse",1.38935884598023,0,50,1,76.6404494382023
"1187","unif",25.409510376198,0,50,1,76.6404494382023
"1188","var",12.0132896905667,0,50,1,76.6404494382023
"1189","y1",0.999545123042961,0,50,1,76.6404494382023
"1190","y2",50.8047684212137,0,50,1,76.6404494382023
"1191","rmse",1.26820678889251,0,0.01,1,77.752808988764
"1192","unif",4.4657335766174,0,0.01,1,77.752808988764
"1193","var",2.20905183941491,0,0.01,1,77.752808988764
"1194","y1",0.994519903396813,0,0.01,1,77.752808988764
"1195","y2",8.87035911709904,0,0.01,1,77.752808988764
"1196","rmse",1.40632017245455,0,50,1,77.752808988764
"1197","unif",25.3862416922529,0,50,1,77.752808988764
"1198","var",12.0788944385673,0,50,1,77.752808988764
"1199","y1",1.01088743012953,0,50,1,77.752808988764
"1200","y2",50.7557350583858,0,50,1,77.752808988764
"1201","rmse",1.26940221516023,0,0.01,1,78.8651685393259
"1202","unif",4.46988313171334,0,0.01,1,78.8651685393259
"1203","var",2.2063984023335,0,0.01,1,78.8651685393259
"1204","y1",1.00003862639432,0,0.01,1,78.8651685393259
"1205","y2",8.88650315377646,0,0.01,1,78.8651685393259
"1206","rmse",1.38623995055483,0,50,1,78.8651685393259
"1207","unif",25.3755130345938,0,50,1,78.8651685393259
"1208","var",12.1339148512701,0,50,1,78.8651685393259
"1209","y1",1.00328114881335,0,50,1,78.8651685393259
"1210","y2",50.7484610266334,0,50,1,78.8651685393259
"1211","rmse",1.27209450704471,0,0.01,1,79.9775280898876
"1212","unif",4.54082784725601,0,0.01,1,79.9775280898876
"1213","var",2.20118798713408,0,0.01,1,79.9775280898876
"1214","y1",1.0015449498786,0,0.01,1,79.9775280898876
"1215","y2",9.03081698874562,0,0.01,1,79.9775280898876
"1216","rmse",1.39323770380834,0,50,1,79.9775280898876
"1217","unif",25.3972828757231,0,50,1,79.9775280898876
"1218","var",11.8700221169921,0,50,1,79.9775280898876
"1219","y1",0.998962330122267,0,50,1,79.9775280898876
"1220","y2",50.7735345395611,0,50,1,79.9775280898876
"1221","rmse",1.28003506988155,0,0.01,1,81.0898876404494
"1222","unif",4.56407353738596,0,0.01,1,81.0898876404494
"1223","var",2.22470936774078,0,0.01,1,81.0898876404494
"1224","y1",0.998552428834404,0,0.01,1,81.0898876404494
"1225","y2",9.06069476087625,0,0.01,1,81.0898876404494
"1226","rmse",1.39561824774654,0,50,1,81.0898876404494
"1227","unif",25.3859451984425,0,50,1,81.0898876404494
"1228","var",11.7789245425307,0,50,1,81.0898876404494
"1229","y1",1.01068353130235,0,50,1,81.0898876404494
"1230","y2",50.7701874893499,0,50,1,81.0898876404494
"1231","rmse",1.28318271977502,0,0.01,1,82.2022471910112
"1232","unif",4.59869951887735,0,0.01,1,82.2022471910112
"1233","var",2.23844414639551,0,0.01,1,82.2022471910112
"1234","y1",0.996009518015294,0,0.01,1,82.2022471910112
"1235","y2",9.12241654967318,0,0.01,1,82.2022471910112
"1236","rmse",1.36956553388701,0,50,1,82.2022471910112
"1237","unif",25.4013297919748,0,50,1,82.2022471910112
"1238","var",11.6419685088521,0,50,1,82.2022471910112
"1239","y1",0.994593994382285,0,50,1,82.2022471910112
"1240","y2",50.8072868374486,0,50,1,82.2022471910112
"1241","rmse",1.28365562664622,0,0.01,1,83.314606741573
"1242","unif",4.57079291608105,0,0.01,1,83.314606741573
"1243","var",2.23663737436334,0,0.01,1,83.314606741573
"1244","y1",1.0052045158434,0,0.01,1,83.314606741573
"1245","y2",9.08022548723516,0,0.01,1,83.314606741573
"1246","rmse",1.37199351856061,0,50,1,83.314606741573
"1247","unif",25.3571373241709,0,50,1,83.314606741573
"1248","var",11.5318457886957,0,50,1,83.314606741573
"1249","y1",0.986888661681466,0,50,1,83.314606741573
"1250","y2",50.700384439917,0,50,1,83.314606741573
"1251","rmse",1.28420664759639,0,0.01,1,84.4269662921348
"1252","unif",4.71095735755361,0,0.01,1,84.4269662921348
"1253","var",2.24136135568858,0,0.01,1,84.4269662921348
"1254","y1",1.00066973439007,0,0.01,1,84.4269662921348
"1255","y2",9.35963654728735,0,0.01,1,84.4269662921348
"1256","rmse",1.40569395604986,0,50,1,84.4269662921348
"1257","unif",25.4153302284341,0,50,1,84.4269662921348
"1258","var",11.4150618436566,0,50,1,84.4269662921348
"1259","y1",1.0013132394283,0,50,1,84.4269662921348
"1260","y2",50.7961407841093,0,50,1,84.4269662921348
"1261","rmse",1.27672977825487,0,0.01,1,85.5393258426966
"1262","unif",4.67512305155071,0,0.01,1,85.5393258426966
"1263","var",2.21282792004741,0,0.01,1,85.5393258426966
"1264","y1",1.00524911703591,0,0.01,1,85.5393258426966
"1265","y2",9.30592014170337,0,0.01,1,85.5393258426966
"1266","rmse",1.40407343315828,0,50,1,85.5393258426966
"1267","unif",25.4630600236879,0,50,1,85.5393258426966
"1268","var",11.4733500834659,0,50,1,85.5393258426966
"1269","y1",1.0120764863127,0,50,1,85.5393258426966
"1270","y2",50.9150849809397,0,50,1,85.5393258426966
"1271","rmse",1.25661208091569,0,0.01,1,86.6516853932584
"1272","unif",4.68742146399651,0,0.01,1,86.6516853932584
"1273","var",2.1996994768141,0,0.01,1,86.6516853932584
"1274","y1",0.990962676290914,0,0.01,1,86.6516853932584
"1275","y2",9.33849588303559,0,0.01,1,86.6516853932584
"1276","rmse",1.4091422273114,0,50,1,86.6516853932584
"1277","unif",25.4627914865182,0,50,1,86.6516853932584
"1278","var",11.0697226491148,0,50,1,86.6516853932584
"1279","y1",1.00667928448178,0,50,1,86.6516853932584
"1280","y2",50.8966617199604,0,50,1,86.6516853932584
"1281","rmse",1.26907325222053,0,0.01,1,87.7640449438202
"1282","unif",4.75699136572368,0,0.01,1,87.7640449438202
"1283","var",2.20333172239607,0,0.01,1,87.7640449438202
"1284","y1",1.00057360972169,0,0.01,1,87.7640449438202
"1285","y2",9.47810678113031,0,0.01,1,87.7640449438202
"1286","rmse",1.39916201039221,0,50,1,87.7640449438202
"1287","unif",25.426457350904,0,50,1,87.7640449438202
"1288","var",11.1627383827037,0,50,1,87.7640449438202
"1289","y1",1.00856561065368,0,50,1,87.7640449438202
"1290","y2",50.8420772558364,0,50,1,87.7640449438202
"1291","rmse",1.26880269781054,0,0.01,1,88.876404494382
"1292","unif",4.77459487856972,0,0.01,1,88.876404494382
"1293","var",2.17703722172856,0,0.01,1,88.876404494382
"1294","y1",1.00139483484902,0,0.01,1,88.876404494382
"1295","y2",9.51606988178636,0,0.01,1,88.876404494382
"1296","rmse",1.38156892693439,0,50,1,88.876404494382
"1297","unif",25.4764538998818,0,50,1,88.876404494382
"1298","var",10.9886952794897,0,50,1,88.876404494382
"1299","y1",0.991370873653542,0,50,1,88.876404494382
"1300","y2",50.9341216054898,0,50,1,88.876404494382
"1301","rmse",1.28479946350451,0,0.01,1,89.9887640449438
"1302","unif",4.76500263587099,0,0.01,1,89.9887640449438
"1303","var",2.20508329885272,0,0.01,1,89.9887640449438
"1304","y1",1.00258424662089,0,0.01,1,89.9887640449438
"1305","y2",9.47300361746778,0,0.01,1,89.9887640449438
"1306","rmse",1.3897093846722,0,50,1,89.9887640449438
"1307","unif",25.4897865023428,0,50,1,89.9887640449438
"1308","var",11.1193907305105,0,50,1,89.9887640449438
"1309","y1",1.00446843424458,0,50,1,89.9887640449438
"1310","y2",50.9745339728439,0,50,1,89.9887640449438
"1311","rmse",1.27275604105053,0,0.01,1,91.1011235955056
"1312","unif",4.75064993813835,0,0.01,1,91.1011235955056
"1313","var",2.2069123158102,0,0.01,1,91.1011235955056
"1314","y1",0.995979950939529,0,0.01,1,91.1011235955056
"1315","y2",9.45128422460589,0,0.01,1,91.1011235955056
"1316","rmse",1.38002771242841,0,50,1,91.1011235955056
"1317","unif",25.3831686400878,0,50,1,91.1011235955056
"1318","var",10.9864630427396,0,50,1,91.1011235955056
"1319","y1",0.999041307947582,0,50,1,91.1011235955056
"1320","y2",50.7645110154782,0,50,1,91.1011235955056
"1321","rmse",1.29373136595151,0,0.01,1,92.2134831460674
"1322","unif",4.83711535232092,0,0.01,1,92.2134831460674
"1323","var",2.21708400400423,0,0.01,1,92.2134831460674
"1324","y1",1.00119349948641,0,0.01,1,92.2134831460674
"1325","y2",9.60426777159352,0,0.01,1,92.2134831460674
"1326","rmse",1.39084117856863,0,50,1,92.2134831460674
"1327","unif",25.459556369665,0,50,1,92.2134831460674
"1328","var",11.096585333891,0,50,1,92.2134831460674
"1329","y1",0.997145851283519,0,50,1,92.2134831460674
"1330","y2",50.8981289005937,0,50,1,92.2134831460674
"1331","rmse",1.2718302146328,0,0.01,1,93.3258426966292
"1332","unif",4.85623427082475,0,0.01,1,93.3258426966292
"1333","var",2.1582052175245,0,0.01,1,93.3258426966292
"1334","y1",0.996798792006656,0,0.01,1,93.3258426966292
"1335","y2",9.67072918539528,0,0.01,1,93.3258426966292
"1336","rmse",1.37877793480418,0,50,1,93.3258426966292
"1337","unif",25.5735417454448,0,50,1,93.3258426966292
"1338","var",10.9041951592781,0,50,1,93.3258426966292
"1339","y1",1.00093515169113,0,50,1,93.3258426966292
"1340","y2",51.1510706810343,0,50,1,93.3258426966292
"1341","rmse",1.29943139320258,0,0.01,1,94.438202247191
"1342","unif",4.9297560629299,0,0.01,1,94.438202247191
"1343","var",2.22408206228159,0,0.01,1,94.438202247191
"1344","y1",1.0121882618356,0,0.01,1,94.438202247191
"1345","y2",9.80440156296599,0,0.01,1,94.438202247191
"1346","rmse",1.3790832828353,0,50,1,94.438202247191
"1347","unif",25.4572205802561,0,50,1,94.438202247191
"1348","var",10.6716635263742,0,50,1,94.438202247191
"1349","y1",0.992031041522522,0,50,1,94.438202247191
"1350","y2",50.9005041857322,0,50,1,94.438202247191
"1351","rmse",1.27304903019358,0,0.01,1,95.5505617977528
"1352","unif",4.95761824387505,0,0.01,1,95.5505617977528
"1353","var",2.19143218237823,0,0.01,1,95.5505617977528
"1354","y1",0.997569940321102,0,0.01,1,95.5505617977528
"1355","y2",9.87784949324424,0,0.01,1,95.5505617977528
"1356","rmse",1.38078555664485,0,50,1,95.5505617977528
"1357","unif",25.5054035515962,0,50,1,95.5505617977528
"1358","var",10.6927543461573,0,50,1,95.5505617977528
"1359","y1",0.992658133409162,0,50,1,95.5505617977528
"1360","y2",50.9957204218914,0,50,1,95.5505617977528
"1361","rmse",1.26709485835714,0,0.01,1,96.6629213483146
"1362","unif",4.90041854340993,0,0.01,1,96.6629213483146
"1363","var",2.20218244281466,0,0.01,1,96.6629213483146
"1364","y1",0.983248880547511,0,0.01,1,96.6629213483146
"1365","y2",9.74513776999198,0,0.01,1,96.6629213483146
"1366","rmse",1.37852258139998,0,50,1,96.6629213483146
"1367","unif",25.3765635811741,0,50,1,96.6629213483146
"1368","var",10.7561939769683,0,50,1,96.6629213483146
"1369","y1",0.998352718877513,0,50,1,96.6629213483146
"1370","y2",50.752118965361,0,50,1,96.6629213483146
"1371","rmse",1.29462601366128,0,0.01,1,97.7752808988764
"1372","unif",5.03532187758023,0,0.01,1,97.7752808988764
"1373","var",2.20597563099079,0,0.01,1,97.7752808988764
"1374","y1",1.00662819970345,0,0.01,1,97.7752808988764
"1375","y2",10.0186274440865,0,0.01,1,97.7752808988764
"1376","rmse",1.40663139037259,0,50,1,97.7752808988764
"1377","unif",25.4747045102515,0,50,1,97.7752808988764
"1378","var",10.5318195989412,0,50,1,97.7752808988764
"1379","y1",1.0070748924565,0,50,1,97.7752808988764
"1380","y2",50.9249384562173,0,50,1,97.7752808988764
"1381","rmse",1.26715180282181,0,0.01,1,98.8876404494382
"1382","unif",4.99209826888168,0,0.01,1,98.8876404494382
"1383","var",2.1856554824459,0,0.01,1,98.8876404494382
"1384","y1",0.988502528499936,0,0.01,1,98.8876404494382
"1385","y2",9.94193774992556,0,0.01,1,98.8876404494382
"1386","rmse",1.37717975849789,0,50,1,98.8876404494382
"1387","unif",25.4773388851209,0,50,1,98.8876404494382
"1388","var",10.5328864547372,0,50,1,98.8876404494382
"1389","y1",0.990533655190257,0,50,1,98.8876404494382
"1390","y2",50.9406140349165,0,50,1,98.8876404494382
"1391","rmse",1.28094440568302,0,0.01,1,100
"1392","unif",4.97655450589364,0,0.01,1,100
"1393","var",2.17198992646424,0,0.01,1,100
"1394","y1",1.00077290219259,0,0.01,1,100
"1395","y2",9.90973048986158,0,0.01,1,100
"1396","rmse",1.39922667735088,0,50,1,100
"1397","unif",25.5054387399009,0,50,1,100
"1398","var",10.438352031571,0,50,1,100
"1399","y1",1.00602835862447,0,50,1,100
"1400","y2",50.9951618230136,0,50,1,100
